video_id,keyframe_id,full_path,caption
L12_V007,keyframe_5886.webp,L12/L12_V007/keyframe_5886.webp,"A hand holds a printed document from Dulich Viet, listing travel destinations including Hanoi, Yen Tu, Ha Long, Bac Ninh, and others, with checkboxes indicating selected packages; the document is partially visible with a small landscape photo at the bottom."
L12_V007,keyframe_7098.webp,L12/L12_V007/keyframe_7098.webp,"A female news anchor with long dark hair and red lipstick, wearing a black blazer over a patterned yellow and black shirt, sits at a desk in a studio, facing the camera with a neutral expression."
L12_V007,keyframe_8214.webp,L12/L12_V007/keyframe_8214.webp,"A female news anchor in a red embroidered dress stands in a studio, holding a tablet, with a split-screen showing a tall, modern tower against a cloudy sky."
L12_V008,keyframe_12240.webp,L12/L12_V008/keyframe_12240.webp,"A street scene from a news report in Phú Yên shows a large parking lot with numerous cars, including a line of dark sedans and a few yellow vehicles, surrounded by barriers and traffic cones. Several people are visible walking or standing near the vehicles, and the scene is captured from an aerial perspective. The TV channel logo ""HTV1 HD"" is displayed in the top right corner, and a news ticker at the bottom reads about a traffic accident resulting in four injuries."
L12_V008,keyframe_12798.webp,L12/L12_V008/keyframe_12798.webp,"A street scene at a parking lot shows a damaged silver car with a shattered windshield and scattered glass fragments, while three individuals stand nearby — one in a yellow safety vest and backpack, another in a dark jacket, and a third in a black beanie — observing the wreckage."
L12_V008,keyframe_15798.webp,L12/L12_V008/keyframe_15798.webp,"A man in a black cardigan and black pants with a white checkered shirt tucked in, adjusting his waistband with his right hand, which bears a ring; decorative paper pom-poms are visible in the background."
L12_V008,keyframe_17106.webp,L12/L12_V008/keyframe_17106.webp,"A split-screen image features on the left a cartoon depiction of a young Goku with spiky black hair, wearing a red gi and black belt, smiling as he rides a yellow cloud against a blue sky with green foliage. On the right, a black-and-white photograph shows a smiling man with glasses and dark hair, seated at a desk with a mug and pencils, writing with a pen. The lower third displays Vietnamese text indicating the death of the creator of Dragon Ball, with a TV channel logo and time stamp visible in the upper right."
L12_V008,keyframe_21636.webp,L12/L12_V008/keyframe_21636.webp,"A man with dark hair and a white shirt with small dark dots is looking downward, appearing to be in an indoor setting with plain gray walls behind him."
L12_V008,keyframe_23448.webp,L12/L12_V008/keyframe_23448.webp,"A street scene in a bustling urban area shows a white SUV and a large public bus stuck in traffic, surrounded by motorcyclists wearing helmets—some red, some white—and a cyclist in a yellow shirt. Pedestrians and vehicles are crowded near a traffic light, with commercial signs and trees lining the road. The lower third of the screen displays Vietnamese text indicating a traffic accident report."
L12_V008,keyframe_24582.webp,L12/L12_V008/keyframe_24582.webp,"A street scene at night showing a large fire with intense orange flames and thick smoke rising from a building or vehicle, illuminated by emergency lights; silhouettes of people and vehicles are visible in the foreground and midground."
L12_V008,keyframe_26094.webp,L12/L12_V008/keyframe_26094.webp,"A street scene captured during a traffic accident report, showing a teal-colored vehicle partially submerged in water with visible damage, surrounded by debris and emergency response activity under dim lighting."
L12_V008,keyframe_27270.webp,L12/L12_V008/keyframe_27270.webp,"A man in a blue suit and light blue shirt points forward while standing next to another man in a gray suit, both facing right; a third man in a dark suit stands to the left, observing. The background is a solid red wall, and a TV channel logo and time stamp are visible in the upper right corner."
L12_V008,keyframe_27984.webp,L12/L12_V008/keyframe_27984.webp,"A man in a black t-shirt and backward cap stands facing another man in a dark suit and red-and-white checkered scarf, who holds a clipboard and appears to be speaking or interviewing."
L12_V008,keyframe_28980.webp,L12/L12_V008/keyframe_28980.webp,"Firefighters in red helmets and dark uniforms are actively combating a fire, maneuvering hoses amidst thick smoke and debris near a building with a Vietnamese flag visible."
L12_V008,keyframe_4488.webp,L12/L12_V008/keyframe_4488.webp,"A person in a light blue hospital gown lies on a bed while another individual, whose arm and hand are visible, grips their upper arm. The setting appears to be a medical facility, with a blue roll of material and a white sheet on the bed. A yellow wristband is visible on the patient’s wrist."
L12_V008,keyframe_6186.webp,L12/L12_V008/keyframe_6186.webp,"A man with short dark hair, wearing a light gray shirt, leans over a metal railing while handling a coiled gray hose, with a river and bridge visible in the background."
L12_V008,keyframe_6750.webp,L12/L12_V008/keyframe_6750.webp,"A man with short black hair and glasses, wearing a light blue collared shirt, is speaking outdoors against a backdrop of green foliage."
L12_V008,keyframe_8988.webp,L12/L12_V008/keyframe_8988.webp,"A close-up shot shows a hand gripping a blue and white hose with a blue nozzle, positioned over a dark, murky liquid surface, likely water, with steam or mist rising. The scene appears to be part of an on-site news report, indicated by the TV station logo and news ticker at the bottom."
L12_V009,keyframe_11490.webp,L12/L12_V009/keyframe_11490.webp,"A group of people, including children and adults, are walking along a sandy beach under a clear blue sky, with some individuals running toward the ocean; one person carries a child on their shoulders, and others wear colorful clothing such as pink and striped shirts."
L12_V009,keyframe_12522.webp,L12/L12_V009/keyframe_12522.webp,"A shaky, handheld video frame from a news broadcast shows a steep, grassy cliffside with a person in dark clothing partially visible near the top, appearing to be climbing or descending. The image includes a TV station logo (HTV7 HD) and timestamp (18:38:22) in the upper right corner, along with overlaid text in Arabic and Vietnamese, indicating a live or recorded news segment."
L12_V009,keyframe_14028.webp,L12/L12_V009/keyframe_14028.webp,"A close-up shot of several wrapped burgers on yellow and green trays, with packaging featuring black-and-white text and colorful circular stickers, displayed in what appears to be a food-related news segment."
L12_V009,keyframe_17544.webp,L12/L12_V009/keyframe_17544.webp,"A man in a yellow jacket embraces another person with dark hair tied back, both appearing emotionally engaged, surrounded by a crowd holding up phones in a dimly lit setting."
L12_V009,keyframe_18312.webp,L12/L12_V009/keyframe_18312.webp,"A woman in a light pink blouse with puffed sleeves stands in a studio, holding a red folder, while a smaller inset shows a dog show with a woman in a pink outfit holding a gray dog on a table, surrounded by spectators in an indoor venue."
L12_V009,keyframe_19572.webp,L12/L12_V009/keyframe_19572.webp,"A small Yorkshire Terrier with light brown fur and a pink bow on its head is shown with pink hair rollers in its ears and around its muzzle, appearing to be in a grooming or styling session. In the background, a person with white hair is partially visible, and the scene appears to be outdoors or in a public setting."
L12_V009,keyframe_20844.webp,L12/L12_V009/keyframe_20844.webp,"A mannequin dressed in a blue military-style uniform with gold epaulets and a red sash stands in a room filled with shelves of books and hanging garments, positioned beside a large red poster for the film ""Ludwig"" starring Helmut Berger."
L12_V009,keyframe_21918.webp,L12/L12_V009/keyframe_21918.webp,"A man in a pink shirt and face mask sits at a table with hands clasped, facing another man in a green uniform who is writing on documents."
L12_V009,keyframe_23484.webp,L12/L12_V009/keyframe_23484.webp,"A overturned blue and white bus lies on its side beside a highway, with emergency personnel and a yellow and blue police van parked nearby on the road. Several individuals in dark uniforms are gathered around the scene, and traffic flows on the adjacent lanes."
L12_V009,keyframe_24228.webp,L12/L12_V009/keyframe_24228.webp,"A red SUV is parked at night in front of a building with green roll-up doors, illuminated by a bright overhead light; the vehicle’s side profile is visible with dark rims and faint blue reflections on its body."
L12_V009,keyframe_25620.webp,L12/L12_V009/keyframe_25620.webp,"A man with short black hair, wearing a black jacket with white trim on the sleeves, sits and gently touches his right eye with his right hand while looking slightly downward."
L12_V009,keyframe_27690.webp,L12/L12_V009/keyframe_27690.webp,"A weathered tree stump with cracked bark and exposed inner wood sits in a natural, green environment, surrounded by foliage and under bright daylight."
L12_V009,keyframe_28920.webp,L12/L12_V009/keyframe_28920.webp,"A document page from a Vietnamese government official document, featuring a formal header with the emblem of the Socialist Republic of Vietnam, a photograph of a man in a suit and tie, and handwritten annotations in blue ink, including a name and date. The document is titled ""QUYẾT ĐỊNH"" and includes official seals, typed text in Vietnamese, and a red banner at the bottom with Vietnamese text and a logo."
L12_V009,keyframe_29928.webp,L12/L12_V009/keyframe_29928.webp,"A street scene from a cycling race in Paris-Nice, showing two cyclists in motion—one wearing a bright yellow jersey and another in a red and black outfit—on a paved road bordered by blue barriers and spectators. A motorcycle with a rider in dark gear is parked nearby, and a few people in high-visibility vests stand along the roadside."
L12_V009,keyframe_31662.webp,L12/L12_V009/keyframe_31662.webp,"A street scene shows a person in dark clothing standing near a small, unpaved area beside a road, with a red motorcycle parked nearby under a shelter. The background includes green trees and utility wires."
L12_V009,keyframe_33156.webp,L12/L12_V009/keyframe_33156.webp,"A young man with short black hair, wearing a blue collared shirt under a black police vest with yellow accents and ""POLICE"" text, stands at a blue podium with multiple microphones from various news outlets. He is speaking during a press briefing in front of a blue backdrop with Chinese characters and the English text ""REGIONAL HEADQUARTERS,"" with a red flag featuring a white star visible to the right."
L12_V009,keyframe_4314.webp,L12/L12_V009/keyframe_4314.webp,"A student in a white uniform is writing with a blue pen on a desk, with a small wooden figurine beside their paper; another student in similar attire is seated in the background."
L12_V009,keyframe_5754.webp,L12/L12_V009/keyframe_5754.webp,"A yellow excavator on a floating platform operates in murky river waters, its arm extended as it digs into the sediment; a smaller boat with a person is nearby, and a large yellow vehicle is partially visible in the foreground."
L12_V010,keyframe_10932.webp,L12/L12_V010/keyframe_10932.webp,"A beach scene with numerous large, moss-covered rocks scattered across the shallow water and sand, where several people are walking or standing, some in casual attire including a pink dress and blue tops, near the shoreline under an overcast sky, with a tree-lined hill in the background."
L12_V010,keyframe_11856.webp,L12/L12_V010/keyframe_11856.webp,"A display case showcases several preserved botanical specimens, including a dried, brownish cylindrical object, two dark, fuzzy spherical items, a small white card with three dark, pointed objects, and two dark, spindly insect-like specimens. The image is overlaid with Vietnamese text and logos from a television news broadcast."
L12_V010,keyframe_15036.webp,L12/L12_V010/keyframe_15036.webp,"A street scene at night illuminated by bright fireworks exploding overhead, casting golden light over a crowd of silhouetted people gathered below, some raising arms in celebration."
L12_V010,keyframe_17040.webp,L12/L12_V010/keyframe_17040.webp,A black dog with a dangling tag is lowering its head to eat from an orange spiral-shaped bowl.
L12_V010,keyframe_18138.webp,L12/L12_V010/keyframe_18138.webp,"Two individuals are standing on floating black modular platforms in shallow water; one, wearing a light-colored shirt and dark shorts, stands upright while the other, in a dark outfit with dark hair, bends over to adjust or inspect the platform. The background features a shoreline with mangroves under a clear blue sky."
L12_V010,keyframe_19224.webp,L12/L12_V010/keyframe_19224.webp,"A woman with blonde hair, wearing a light green top and carrying sunglasses on her chest, smiles while conversing with another person in a red top in what appears to be a museum or gallery setting, with display cases and informational plaques visible in the background."
L12_V010,keyframe_21990.webp,L12/L12_V010/keyframe_21990.webp,"A blurry indoor scene shows several people standing near a counter or service desk, with one man in a light blue shirt and dark pants facing forward, while others in green and dark clothing are nearby; large potted plants flank the area and a red banner is visible on the wall."
L12_V010,keyframe_24660.webp,L12/L12_V010/keyframe_24660.webp,"A man wearing a dark jacket and a light-colored helmet rides a scooter away from the camera on a dimly lit street, with blurred background structures and a roadside stall visible."
L12_V010,keyframe_24906.webp,L12/L12_V010/keyframe_24906.webp,"A person in a blue shirt and dark pants is lying on the ground with their legs bent, appearing to be in distress or unconscious, while another individual’s bare foot is visible nearby."
L12_V010,keyframe_2736.webp,L12/L12_V010/keyframe_2736.webp,"A man in a white shirt and a woman in a black top with a silver necklace are holding documents; the man, wearing a gold ring, examines a small card while the woman holds a printed sheet with tables, suggesting an on-site verification or official procedure."
L12_V010,keyframe_28368.webp,L12/L12_V010/keyframe_28368.webp,"A man with short dark hair and glasses, wearing a maroon shirt and a plaid tie, stands holding a tablet, set against a vibrant orange sunset backdrop with illuminated city skyscrapers."
L12_V010,keyframe_30396.webp,L12/L12_V010/keyframe_30396.webp,"A street scene shows a group of people in light-colored shirts and helmets pushing a dark vehicle away from a large fire engulfing a building in the background, with thick black smoke and bright orange flames visible."
L12_V010,keyframe_3870.webp,L12/L12_V010/keyframe_3870.webp,"A man lying on a stretcher, wearing a dark shirt and orange pants, is being attended to by several paramedics in dark uniforms with gloves and masks; one paramedic is adjusting a device near his chest while others assist with his limbs and head."
L12_V010,keyframe_6330.webp,L12/L12_V010/keyframe_6330.webp,"A woman in a bright yellow traditional Vietnamese áo dài stands at a microphone, speaking with expressive facial features, her long dark hair flowing over her shoulders, against a backdrop of colorful traditional costumes and red decorative elements."
L12_V010,keyframe_678.webp,L12/L12_V010/keyframe_678.webp,"A street scene in Ho Chi Minh City shows a group of people, including several men in green uniforms and one man in a blue shirt, walking together outside a building entrance; a large bonsai tree is visible to the left, and a motorcycle is parked nearby."
L12_V010,keyframe_8502.webp,L12/L12_V010/keyframe_8502.webp,"A group of performers on a brightly lit stage with a stylized, futuristic cityscape backdrop, dressed in casual and athletic attire, are mid-dance routine under green and blue spotlights."
L12_V011,keyframe_10560.webp,L12/L12_V011/keyframe_10560.webp,"A woman in a shimmering silver sequined gown stands on stage, holding a card with ""BEST ACTRESS"" and ""HONG KONG"" printed on it, smiling as she accepts an award. To her right, a graphic displays the ""HTV7 HD"" logo and the ""OSCARS 2024"" category ""LEADING ROLE,"" with circular portraits of Sandra Huller, Emma Stone, Lily Gladstone, and two other nominees. A red banner at the bottom reads in Vietnamese about Cillian Murphy and Robert Downey Jr. winning Best Actor and Best Supporting Actor."
L12_V011,keyframe_13878.webp,L12/L12_V011/keyframe_13878.webp,"A small brown bird with a slender body and a long tail is walking cautiously across a dark asphalt road, its head slightly tilted as it moves forward. The road is lined with blurred greenery and a concrete curb on the left, with a white dashed line running down the center. The background is softly out of focus, suggesting a shallow depth of field, and the scene appears to be captured during daylight hours."
L12_V011,keyframe_15816.webp,L12/L12_V011/keyframe_15816.webp,"A man with short brown hair and a dark suit stands facing a humanoid robot with a metallic, silver-gray body and a glowing blue light on its head; they are in a modern, softly lit indoor setting with blurred background elements."
L12_V011,keyframe_17742.webp,L12/L12_V011/keyframe_17742.webp,"A close-up shot of a person’s hands holding a plastic-wrapped food container and a beverage cup, with blurred background lights suggesting an indoor setting."
L12_V011,keyframe_19068.webp,L12/L12_V011/keyframe_19068.webp,"A woman in a red jacket bends over to adjust a white and brown dog on a green show ring, while another person in a denim jacket stands nearby holding a microphone. A large silver trophy dominates the foreground, and a man in a suit stands in the background near a green banner with “SKODA” branding. The scene is illuminated by bright stage lights."
L12_V011,keyframe_19614.webp,L12/L12_V011/keyframe_19614.webp,"A street scene at night shows several empty beer bottles with yellow labels scattered on a paved surface next to the wheels and frame of a motorcycle. The bottles are clustered near the ground, suggesting a recent gathering or incident."
L12_V011,keyframe_2094.webp,L12/L12_V011/keyframe_2094.webp,"A man with short gray hair and glasses, wearing a dark blue traditional Vietnamese áo dài, stands at a podium speaking into microphones while holding papers. The podium features a logo with pink floral designs and text in Vietnamese. The background is a light green and pink gradient screen, and the HTV HD logo is visible in the upper right corner."
L12_V011,keyframe_22710.webp,L12/L12_V011/keyframe_22710.webp,"A street scene at night captured by a surveillance camera, showing a dark asphalt road with a yellow dividing line, a storefront on the left with visible signage, and a motorcycle lying on its side in the middle distance. The scene is illuminated by artificial lighting, casting shadows, and includes a trash bin and some scattered items near the right edge of the frame."
L12_V011,keyframe_24918.webp,L12/L12_V011/keyframe_24918.webp,"A man in an orange safety vest walks across a grassy, overgrown area behind a chain-link fence topped with barbed wire, with vehicles and a highway visible in the background."
L12_V011,keyframe_26088.webp,L12/L12_V011/keyframe_26088.webp,"A large group of runners, many wearing red and black athletic attire, are gathered under a prominent red inflatable archway marked with ""XUẤT PHÁT"" (Start), preparing to begin a marathon or race. The scene is set on a paved road lined with spectators and festive decorations, with trees and buildings visible in the background. A news banner at the bottom indicates approximately 2,300 participants in the event, which is described as a ""Biểu dương lực lượng tại Bắc Ninh"" (Celebrating the forces in Bac Ninh)."
L12_V011,keyframe_28836.webp,L12/L12_V011/keyframe_28836.webp,"A man in a green football jersey and white gloves forms a heart shape with his hands, smiling at the camera, with a green and red graphic background featuring the logo of the Vietnamese Football Association."
L12_V011,keyframe_5532.webp,L12/L12_V011/keyframe_5532.webp,"A street scene at night illuminated by red emergency lighting, with smoke rising from a fire in the distance, flanked by buildings and a faintly visible streetlight."
L12_V011,keyframe_6372.webp,L12/L12_V011/keyframe_6372.webp,"A man in a green uniform stands beside two seated colleagues, all in a control room with large video walls displaying multiple surveillance feeds. The room features a red banner with Vietnamese text, and the HTV HD logo is visible in the upper right corner."
L12_V011,keyframe_9006.webp,L12/L12_V011/keyframe_9006.webp,"A group of young men, dressed in casual attire including a green t-shirt and a black tank top with white lettering, are smiling and making hand gestures toward the camera, with one man in the foreground laughing widely and extending his hands forward."
L12_V012,keyframe_11604.webp,L12/L12_V012/keyframe_11604.webp,"A green emergency vehicle labeled ""INCIDENT SUPPORT"" with ""Hanoi Hanoi St John"" branding is parked near a fenced industrial area, its rear doors open and reflective surfaces visible under daylight."
L12_V012,keyframe_13800.webp,L12/L12_V012/keyframe_13800.webp,"A street scene shows the charred, skeletal remains of a school bus after a crash, with two emergency responders in bright orange safety vests standing nearby, one appearing to inspect the wreckage while another is partially obscured near a red vehicle. The background features a barren roadside with sparse trees under an overcast sky."
L12_V012,keyframe_15690.webp,L12/L12_V012/keyframe_15690.webp,"A woman in a white coat with her hair tied back walks away from the camera, carrying a light-colored object in her right hand, on a sunlit street with bare trees and urban structures in the background."
L12_V012,keyframe_16746.webp,L12/L12_V012/keyframe_16746.webp,"A GoPro camera mounted on a metal frame on a boat, with water droplets falling from the frame, against a backdrop of blue ocean and sky."
L12_V012,keyframe_17268.webp,L12/L12_V012/keyframe_17268.webp,"A school of fish with grayish bodies and bright yellow fins swims together underwater near rocky terrain, with a blue aquatic background."
L12_V012,keyframe_18702.webp,L12/L12_V012/keyframe_18702.webp,"A man in a red shirt and blue hat stands on a riverbank, facing away from the camera, near a floating red buoy. Above him, a bridge with a large sign reading ""KRISTOPHER ELLIS"" spans the water, with several people visible on its walkway. The scene is set under clear blue skies with trees lining the riverbanks."
L12_V012,keyframe_19248.webp,L12/L12_V012/keyframe_19248.webp,"A man in a bright orange life vest and a wide-brimmed hat stands on a riverbank platform, watching as a large dark bird with outstretched wings soars above the water, creating a splash as it flies low over the river. Several onlookers, including one in a pink vest and another in a blue hat, observe from the railing. In the background, a jet ski speeds across the water, and a sign reads ""SCOTT POLLARD."" The scene is set under clear skies with urban buildings visible across the river."
L12_V012,keyframe_19986.webp,L12/L12_V012/keyframe_19986.webp,"A river scene with a city skyline in the background, featuring a white motorboat with passengers on the left, and two individuals in the foreground wearing high-visibility vests and hats, observing the water. A bridge spans the river, and spectators line the grassy riverbank under trees."
L12_V012,keyframe_20850.webp,L12/L12_V012/keyframe_20850.webp,"A man wearing blue jeans has his hands cuffed behind his back with silver handcuffs, secured to a polished wooden chair leg, as part of a police custody scene."
L12_V012,keyframe_23346.webp,L12/L12_V012/keyframe_23346.webp,"A man with short brown hair and a slightly open mouth appears to be speaking, set against a blurred background of industrial or rusty structures."
L12_V012,keyframe_25872.webp,L12/L12_V012/keyframe_25872.webp,"A man in a black shirt sits at a reflective table, facing away from the camera, with two white ceramic cups in front of him; across the table, a person in a green uniform is seated with hands on documents, and a wristwatch is visible."
L12_V012,keyframe_26460.webp,L12/L12_V012/keyframe_26460.webp,"A man in a blue striped shirt and white tie stands in a studio, holding a red folder, with a large screen behind him displaying a street scene of motorcyclists and cyclists riding on a road alongside a van, under a red sky backdrop."
L12_V012,keyframe_28074.webp,L12/L12_V012/keyframe_28074.webp,"A female news anchor in a studio, wearing a white and silver patterned traditional-style dress with long sleeves, stands holding a golden folder, with a blurred background of warm orange and pink hues. A small inset screen on the right shows a motion-blurred street scene with red and white vehicles passing by. The HTV HD logo and timestamp 18:52:31 are visible in the top right corner."
L12_V012,keyframe_28974.webp,L12/L12_V012/keyframe_28974.webp,"A red speedboat glides across calm water, its sleek hull cutting through the surface and leaving a faint wake behind. The scene is captured in motion, with the boat angled slightly to the left, suggesting forward movement. The background is a muted gray sky and water, emphasizing the vibrant red of the vessel."
L12_V012,keyframe_29934.webp,L12/L12_V012/keyframe_29934.webp,"Aerial view of a water sports event with multiple speedboats carving white wakes across a large, turquoise lake, surrounded by a coastal town and green hills in the background."
L12_V012,keyframe_3720.webp,L12/L12_V012/keyframe_3720.webp,"A man wearing a white hard hat and a blue patterned shirt stands with hands on hips, conversing with another man in a white short-sleeved shirt, both positioned at a construction site with exposed concrete foundations and earth. In the background, a green excavator and stacked construction materials are visible under a clear sky."
L12_V012,keyframe_450.webp,L12/L12_V012/keyframe_450.webp,"A street scene shows a small excavator with a red and white cab actively demolishing a building, surrounded by rubble and debris. A worker in a helmet operates the machine, while a scooter is parked nearby under a red awning. The wall of the building is weathered and partially collapsed, and a metal shutter is visible on an adjacent storefront."
L12_V012,keyframe_6558.webp,L12/L12_V012/keyframe_6558.webp,"A group of students in a classroom, wearing white uniforms with navy blue accents and glasses, are seated at wooden desks, focused on writing or reviewing materials; one student on the right uses a calculator while another in the center has long dark hair and is intently reading from a paper."
L12_V012,keyframe_9048.webp,L12/L12_V012/keyframe_9048.webp,"A person's hands are holding a signed document with handwritten signatures labeled ""Người giao"" and ""Người nhận,"" and a green Vietnamese ID card is visible below, displaying the text ""CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM"" and the ID number ""074061005943."""
L12_V013,keyframe_11334.webp,L12/L12_V013/keyframe_11334.webp,"A woman in a white traditional Vietnamese áo dài with long dark hair stands in a studio, holding a red folder, while a man in a blue shirt stands beside her, both facing a large screen displaying a cityscape at sunset."
L12_V013,keyframe_13326.webp,L12/L12_V013/keyframe_13326.webp,"A man with short dark hair and glasses, wearing a blue shirt and striped tie, stands in a studio holding a tablet, against a backdrop of a vibrant red-orange sunset over a city skyline with illuminated skyscrapers."
L12_V013,keyframe_14508.webp,L12/L12_V013/keyframe_14508.webp,"A street scene in front of a modern building with large glass windows and a covered entrance, featuring a white car parked on the left, a row of bicycles behind a metal fence, and a blurred moving vehicle on the right. The building has Chinese characters above the entrance, and a TV station logo (HTV1 HD) with a timestamp is visible in the top right corner. A news ticker at the bottom displays Vietnamese text about support for Ukraine."
L12_V013,keyframe_16062.webp,L12/L12_V013/keyframe_16062.webp,"A fiery explosion dominates the sky, casting a bright orange and yellow glow over a distant industrial structure, with thick smoke billowing upward against a hazy horizon."
L12_V013,keyframe_17082.webp,L12/L12_V013/keyframe_17082.webp,"A street scene shows a yellow taxi engulfed in flames with thick black smoke billowing into the sky, surrounded by debris and damaged vehicles in the background."
L12_V013,keyframe_20106.webp,L12/L12_V013/keyframe_20106.webp,"A hand holds a smartphone displaying a split-screen interface with a green bar on one side and a white screen on the other, suggesting a comparison or dual-view feature. The screen shows a chat or messaging app interface. The background is blurred, with a dark wooden surface visible. The top right corner displays a TV channel logo (HTV AFN HD) and the time (18:43:20), while a news ticker at the bottom contains Vietnamese text."
L12_V013,keyframe_20766.webp,L12/L12_V013/keyframe_20766.webp,"A hand holds a smartphone with a bright screen displaying text, against a blurred background. The screen content is indistinct but appears to be a digital interface. Watermarks indicate ABC10 ORIGINALS and HTV7 HD, with a news ticker at the bottom in Vietnamese."
L12_V013,keyframe_21528.webp,L12/L12_V013/keyframe_21528.webp,"A man in a beige t-shirt and face mask hands over a document to two uniformed officers in green shirts with red epaulets, while another officer stands nearby observing."
L12_V013,keyframe_22656.webp,L12/L12_V013/keyframe_22656.webp,"A street scene shows a woman in a pink shirt and white helmet interacting with a young girl in a light-colored jacket and pink top, both wearing face masks; nearby, a man in a gray shirt and black helmet sits on a red scooter with arms crossed, while other masked individuals stand or ride scooters in the background."
L12_V013,keyframe_25536.webp,L12/L12_V013/keyframe_25536.webp,"Three men in green military uniforms with red epaulets are seated around a table, attentively examining documents. One man, wearing glasses and a light-colored shirt, is facing away from the camera, while the other two lean forward, focused on the papers. The setting appears to be an indoor office or meeting room with a window and yellow chair visible in the background."
L12_V013,keyframe_27204.webp,L12/L12_V013/keyframe_27204.webp,"A man in a green military-style uniform with red epaulets sits at a cluttered desk, holding and pointing to a document while appearing to review or present information."
L12_V013,keyframe_28296.webp,L12/L12_V013/keyframe_28296.webp,"A dark green Honda scooter parked indoors, with a helmet hanging from its handlebars and a brown seat, under a concrete floor."
L12_V013,keyframe_29130.webp,L12/L12_V013/keyframe_29130.webp,"A man in a green uniform stands with his back to the camera, facing a large truck engulfed in smoke and fire on a wet street, with fire hoses visible on the ground."
L12_V013,keyframe_414.webp,L12/L12_V013/keyframe_414.webp,"A group of workers in blue uniforms and white hairnets are seated at stainless steel workstations in a brightly lit, sterile factory environment, performing tasks on illuminated surfaces."
L12_V013,keyframe_4830.webp,L12/L12_V013/keyframe_4830.webp,"A person in a white protective suit with a blue circular patch on the arm, wearing a face mask and glasses, operates a control panel with a touchscreen and colored buttons in a clean, industrial setting."
L12_V013,keyframe_5712.webp,L12/L12_V013/keyframe_5712.webp,"A street scene under a clear blue sky with scattered clouds, featuring a barbed-wire-topped metal fence in the foreground. Behind the fence, a white utility truck with workers in high-visibility vests and hard hats is parked on a dirt and grassy area beside a road. One worker appears to be operating equipment near the truck, while another stands nearby. The scene suggests maintenance or construction activity."
L12_V013,keyframe_7584.webp,L12/L12_V013/keyframe_7584.webp,"A street scene in a Vietnamese town featuring a motorcyclist in a black jacket and helmet riding past a railway crossing, carrying a large pink and white bag; another motorcyclist in a red jacket sits waiting on a scooter near a sign that reads ""CHỦ TÀU HÒA"" with a TV channel logo visible in the corner."
L12_V013,keyframe_8652.webp,L12/L12_V013/keyframe_8652.webp,"A digital signboard displaying ""CỬA RA TÀU BAY 1 ĐẾN 12"" and ""Boarding Gates"" in illuminated yellow text against a dark background, accompanied by a yellow airplane icon, indicating airport boarding gates."
L12_V014,keyframe_10698.webp,L12/L12_V014/keyframe_10698.webp,"A close-up street scene at night shows dark, wet ground with a muddy, reflective surface. A person wearing a white garment with brown stains is partially visible, stepping or moving through the mud, while another figure in dark clothing and sandals is seen on the left. The image appears to be from a news broadcast, indicated by the HTV7 HD logo and timestamp in the corner."
L12_V014,keyframe_12552.webp,L12/L12_V014/keyframe_12552.webp,"A woman in a light-colored blazer and patterned scarf sits at a desk in a voting station, reviewing documents while others are seated nearby; a man in a dark jacket is also seated at the desk, and a woman in a white shirt stands in the background near a ballot box. The room has wooden floors, red-and-white patterned walls, and a visible regional emblem on the wall."
L12_V014,keyframe_14436.webp,L12/L12_V014/keyframe_14436.webp,"A street scene viewed from a balcony, featuring a bright orange flag waving in the wind, with lush green trees and modern city buildings in the background. A road with vehicles and pedestrians is visible below, framed by tiled walls and a concrete railing in the foreground."
L12_V014,keyframe_15906.webp,L12/L12_V014/keyframe_15906.webp,A hand holds a pair of tweezers delicately grasping a small red object against a black background.
L12_V014,keyframe_18222.webp,L12/L12_V014/keyframe_18222.webp,"A woman with long brown hair, wearing a black-and-white patterned top, speaks while standing outdoors beside a large, weathered stone statue with a serene facial expression. Behind her, graffiti-covered walls and debris suggest an urban or abandoned setting. The scene is overlaid with Vietnamese text and a TV station logo in the corner."
L12_V014,keyframe_21180.webp,L12/L12_V014/keyframe_21180.webp,"A man with white hair and a black vest over a white shirt is speaking, with a news ticker and channel logo visible in the frame."
L12_V014,keyframe_22122.webp,L12/L12_V014/keyframe_22122.webp,"A street scene at night featuring silhouettes of several people gathered around a vehicle with flashing red and blue emergency lights, likely an ambulance, with a bright headlight illuminating the road ahead."
L12_V014,keyframe_24150.webp,L12/L12_V014/keyframe_24150.webp,"A nighttime on-site scene at an accident site with a damaged vehicle illuminated by emergency lights, surrounded by a crowd of people including individuals in military-style uniforms and civilian clothing, some holding cameras or phones, as responders and bystanders gather around debris and the wreckage."
L12_V014,keyframe_2682.webp,L12/L12_V014/keyframe_2682.webp,"Three men stand on a stage beside a white humanoid robot with a circular face and outstretched arms. The man on the left wears a black shirt and beige pants, the center man wears a light gray striped shirt and dark pants, and the man on the right wears a white shirt and dark tie. All are smiling and posing for the camera. Behind them is a large screen displaying a futuristic cityscape, and the HTV HD logo is visible in the top right corner."
L12_V014,keyframe_27756.webp,L12/L12_V014/keyframe_27756.webp,"A close-up on a sandy surface shows scattered peanut-like objects on white paper towels, with a metal strainer filled with similar items nearby; a plastic basket and dark fabric are partially visible in the dimly lit setting."
